,sample1,sample2,sample3,sample4
ENSG00000179178,5.805148333,6.003061465,5.817406876,5.589612892
ENSG00000179195,9.259203523,9.253037861,9.477666563,9.426768362
ENSG00000179218,10.13706261,10.03325428,9.928997983,10.0573946
ENSG00000179222,7.965732164,8.025329391,8.490574164,8.082367601
ENSG00000179240,4.944458013,4.957098858,5.028638933,5.048286609
ENSG00000179241,3.31041534,3.238782084,3.270972812,3.180773452
ENSG00000179262,7.027732105,7.124818117,6.873748394,6.620274325
ENSG00000179271,5.014746034,5.107248627,4.686333306,4.826781829
ENSG00000179295,8.954097944,8.909560168,8.931477015,8.668049779
ENSG00000179299,3.963939883,3.951176143,3.923384734,4.108399401
ENSG00000179304,2.976565316,3.370840404,3.024814637,3.042122629
ENSG00000179335,6.853198688,6.645906381,6.649702789,6.520381033
ENSG00000179348,8.561453818,8.475794576,8.169010727,7.85031668
ENSG00000179361,3.798593078,3.805756272,3.746193436,3.865283055
ENSG00000179364,6.473536147,6.591587105,6.42269725,6.810990192
ENSG00000179387,6.057076606,6.008261798,6.301793868,6.342635188
ENSG00000179388,1.486945416,1.5292674,1.612047271,1.487770438
ENSG00000179403,7.896388674,7.976552181,7.717618888,7.611105516
ENSG00000179409,6.148096304,6.276376412,6.0000144,5.662034507
ENSG00000179431,1.875612861,1.936335762,1.80131116,1.803693647
ENSG00000179454,4.738639827,4.812719097,4.979441734,4.751809407
ENSG00000179456,4.955970113,5.153272136,5.120390808,5.193008074
ENSG00000179476,2.236253294,2.220139584,2.216687949,2.287606804
ENSG00000179526,6.18891058,6.092069618,6.155643478,5.90218648
ENSG00000179528,2.390344262,2.434019261,2.423246431,2.355650119
ENSG00000179532,2.834266071,2.883990269,3.095786135,2.907241204
ENSG00000179546,2.166851399,2.253847024,2.091413078,2.114755097
ENSG00000179562,6.281442899,6.326593307,6.402428364,6.449043788
ENSG00000179588,3.999289636,4.042102414,4.012091653,3.966619138
ENSG00000179598,3.079984118,3.078580323,3.10904526,3.090083568
ENSG00000179604,7.289080231,7.280765667,6.846204264,6.873640138
ENSG00000179627,4.720571054,4.729329731,4.686820959,4.625130558
ENSG00000179630,4.96974389,4.929317598,5.039972083,5.039222399
ENSG00000179632,7.385504899,7.475528515,7.193763368,7.034287181
ENSG00000179674,3.181568287,3.189926902,3.242704768,3.261941216
ENSG00000179698,0.915783051,0.958874174,0.949523844,0.948643456
ENSG00000179715,3.887905877,3.854964842,3.79449761,3.749667591
ENSG00000179750,3.787868838,3.736594981,3.773394792,3.752500423
ENSG00000179820,9.153324956,9.009736429,8.911568587,8.702389026
ENSG00000179832,7.103059755,6.887493563,6.905101312,6.773255739
ENSG00000179833,7.036195663,6.847024989,7.462583178,7.547126827
ENSG00000179841,3.215476489,3.145889353,3.116529039,3.177889213
ENSG00000179859,3.356374882,3.249922226,3.304245907,3.232844492
ENSG00000179862,1.496151878,1.487986961,1.422346816,1.444004293
ENSG00000179886,4.899160229,4.891184282,4.705005055,4.625439105
ENSG00000179889,7.416654816,7.326918594,7.677811913,7.339218526
ENSG00000179912,6.916513496,7.203212072,7.4324603,7.733565602
ENSG00000179913,6.293352643,6.308212514,5.959347068,5.956406144
ENSG00000179918,7.380313726,7.326926153,7.382868183,7.271195432
ENSG00000179922,4.075870373,4.041382223,3.996956462,3.834696452
ENSG00000179933,5.863504228,5.854201357,5.727857508,5.786957566
ENSG00000179941,4.864172339,4.852040865,5.128902185,5.114850542
ENSG00000179943,4.983763636,5.211638757,5.016702368,4.942731386
ENSG00000179950,6.419092025,6.587215256,6.120399588,5.424960373
ENSG00000179954,1.503744102,1.496996189,1.516548451,1.545919114
ENSG00000179958,6.060724197,6.071313542,5.556337814,5.510357624
ENSG00000179965,2.572120751,2.475288968,2.481465848,2.418982324
ENSG00000179978,1.654594029,1.647475824,1.863318457,1.655656557
ENSG00000179981,6.435872104,6.360935349,6.859178131,6.866226458
ENSG00000179988,3.373936816,3.342422895,3.410492497,3.39919823
ENSG00000180008,6.257117275,6.143145204,6.237967771,6.462561664
ENSG00000180011,7.178037992,6.701648625,6.766022215,6.819330614
ENSG00000180035,5.418198905,5.376900449,5.120187755,5.261297087
ENSG00000180071,4.019883663,4.384408255,4.043508157,4.493867007
ENSG00000180089,3.563790224,3.508879471,3.433465737,3.635939967
ENSG00000180098,5.171470226,5.117874406,5.198543774,5.007919099
ENSG00000180104,7.179753489,7.349178659,7.459341331,7.403360322
ENSG00000180176,1.869239484,1.808254963,1.733289345,1.735820045
ENSG00000180182,7.453217366,6.78262314,7.709880428,7.451754767
ENSG00000180185,5.429319126,5.493471239,5.274162945,5.354529054
ENSG00000180198,8.051591838,8.153042181,7.286569729,7.425024698
ENSG00000180228,5.878513098,5.992773902,6.172398515,6.070476202
ENSG00000180229,4.939666207,5.130347607,4.931167662,5.091537349
ENSG00000180233,6.087414358,6.210546998,6.450904915,6.368465136
ENSG00000180257,5.464322796,5.445559566,5.335166959,5.359241178
ENSG00000180263,5.891682272,5.940903629,6.25647051,6.162956293
ENSG00000180304,7.436822985,7.341131596,7.518619738,7.357294788
ENSG00000180329,5.926023338,6.069873505,5.989433429,6.06224279
ENSG00000180340,1.515911165,1.476912825,1.47424237,1.46341317
ENSG00000180346,5.8518937,6.021550595,6.090291353,6.039651101
ENSG00000180354,6.245619886,6.100396778,6.349367988,6.365382894
ENSG00000180357,8.107764236,8.208444198,8.204576073,7.954741202
ENSG00000180370,8.769707799,8.25250483,8.555624833,8.402381864
ENSG00000180376,3.792635959,3.873417461,3.892943963,4.085808729
ENSG00000180385,2.894758367,2.898998772,2.854581221,2.975357216
ENSG00000180398,7.88982548,7.856962811,7.910908216,8.174368922
ENSG00000180423,3.267219874,3.220260421,3.350330274,3.298006268
ENSG00000180425,3.791152346,3.791937052,3.82282526,3.806355358
ENSG00000180448,6.394253759,6.396342763,6.369122205,6.116545513
ENSG00000180488,6.603332186,6.377064824,6.90137544,6.906364735
ENSG00000180525,4.234146942,4.099829659,4.171083778,4.074127294
ENSG00000180530,8.498348081,8.502776519,8.306593261,8.259470793
ENSG00000180573,5.901859209,5.950951727,6.430844035,6.318639038
ENSG00000180581,2.412267871,2.396553281,2.40903919,2.819864119
ENSG00000180596,2.141151683,2.117862788,2.224405406,2.197185355
ENSG00000180611,4.655334104,4.726806458,4.843914219,4.727865111
ENSG00000180626,4.709724917,4.684912195,4.688332129,4.714812059
ENSG00000180628,6.333909197,6.379418303,6.927635767,6.868172248
ENSG00000180667,6.069131302,5.81361499,6.206261346,6.167345648
ENSG00000180694,5.377164852,5.353977491,5.466739262,5.44333441
ENSG00000180745,4.863042122,4.941167743,4.903087088,4.840848645
ENSG00000180747,5.095494031,5.077764221,5.06920821,5.25042596
ENSG00000180758,4.588532155,4.649693145,4.787039911,4.75544199
ENSG00000180773,4.190585723,4.179114509,4.243123973,4.038925234
ENSG00000180776,9.43927992,9.32212872,9.378978796,9.453558878
ENSG00000180785,2.25989478,2.295025235,2.246808045,2.206202675
ENSG00000180801,5.980686405,6.335580129,6.093194766,6.299878032
ENSG00000180817,9.486523846,9.548433277,9.3373595,9.426406299
ENSG00000180822,4.905811071,4.812786587,4.666556592,4.484189849
ENSG00000180834,2.068485664,2.079787253,1.993302812,2.074832681
ENSG00000180855,4.183354881,4.122096796,4.261373626,4.28212292
ENSG00000180879,7.720349512,7.688138478,7.367892716,7.29122691
ENSG00000180881,2.707262178,2.72577333,2.767964631,2.760822558
ENSG00000180884,5.060136667,4.904878085,4.925003054,4.9575356
ENSG00000180891,7.522394018,7.613132524,7.521262139,7.179665139
ENSG00000180900,8.664372222,8.353076749,8.170456382,7.297439758
ENSG00000180901,5.30185624,5.129204462,5.321945472,5.0956366
ENSG00000180902,5.514515008,5.117192324,5.062339183,5.395519234
ENSG00000180917,7.327166809,7.412288854,7.429024451,7.342182843
ENSG00000180921,7.905475307,7.837455031,8.35301163,8.016052166
ENSG00000180938,4.341447242,4.284031221,4.2896758,4.349967941
ENSG00000180953,2.128230977,2.163511847,2.174431025,2.19000464
ENSG00000180957,7.323091791,7.311735983,7.138885812,7.412936043
ENSG00000180964,5.722670045,5.590001891,5.875495694,5.952917013
ENSG00000180979,6.005947638,6.172336043,6.320587901,5.998003163
ENSG00000180992,5.869598937,5.897540912,5.51011331,5.671213339
ENSG00000180998,1.737903603,1.725201939,1.764904594,1.814834296
ENSG00000181004,2.869335021,2.865146943,2.930463232,2.859120813
ENSG00000181016,2.050429054,2.060672791,2.073314967,2.008874712
ENSG00000181019,9.915093857,9.983589685,10.71220049,10.26327806
ENSG00000181026,6.139631381,6.189273299,5.486802997,5.56338331
ENSG00000181027,5.467578759,5.546727686,5.638815354,5.457157619
ENSG00000181029,4.35086681,4.34776524,4.335579882,4.165776719
ENSG00000181031,4.12040646,4.210102031,4.231657445,4.17175452
ENSG00000181035,2.782132275,2.882492754,2.879681027,2.843083215
ENSG00000181038,4.934191749,5.026156088,5.058677974,5.112045184
ENSG00000181045,3.058703272,3.047479851,3.130288756,3.214970011
ENSG00000181061,6.574066571,6.596704876,6.619725252,7.030504103
ENSG00000181085,3.16181152,2.983460598,3.058164472,2.979233072
ENSG00000181090,7.2110901,7.509435179,7.331521224,7.077921075
ENSG00000181104,8.638791783,8.909398371,7.414165169,7.58455556
ENSG00000181135,3.120274655,3.159846877,3.289602508,3.123181023
ENSG00000181143,2.784856837,2.65715461,2.703805322,2.61328189
ENSG00000181163,11.22875157,11.20419872,10.50649069,10.23694815
ENSG00000181191,5.590982864,5.453353489,5.475279421,5.574375006
ENSG00000181192,6.566729353,6.576040935,6.555204353,6.636327052
ENSG00000181218,3.557180196,3.576513374,3.472156655,3.550779918
ENSG00000181220,5.556366022,5.693837246,5.702249034,5.752502504
ENSG00000181222,2.59760745,2.513765589,2.793925068,2.480034617
ENSG00000181264,2.899497987,2.907575152,2.980913906,3.060153844
ENSG00000181274,5.379591866,5.287831872,5.068423451,5.087032353
ENSG00000181284,3.845663295,3.796792757,3.78602549,3.743925537
ENSG00000181315,6.033404327,6.067072925,6.112615696,6.267727313
ENSG00000181350,6.979928529,7.073460099,6.692558111,6.712483298
ENSG00000181381,6.682973264,6.947382517,6.980063032,7.163596173
ENSG00000181392,3.232861195,3.318559261,3.151211712,3.267811942
ENSG00000181396,5.989383032,6.010954414,5.386962742,5.812620276
ENSG00000181404,3.583212542,3.543653485,3.585297213,3.491137761
ENSG00000181409,6.011364877,6.028258654,5.228067218,5.719919193
ENSG00000181444,2.925465437,2.899087268,2.876218858,2.84475906
ENSG00000181450,4.316128202,4.259248781,4.243462678,4.448993186
ENSG00000181458,5.899463132,5.782671229,6.04335788,6.054659152
ENSG00000181467,6.435491709,6.4256123,6.773041218,6.643458165
ENSG00000181472,6.138510387,6.205289007,5.904526308,5.751126064
ENSG00000181481,4.197277003,4.252421159,4.184452907,4.261350542
ENSG00000181513,3.838166962,3.846988405,3.946845376,3.776537727
ENSG00000181523,4.899922433,4.891689836,5.228006849,5.104418544
ENSG00000181544,3.027087392,3.132096099,2.987133413,3.041605994
ENSG00000181555,7.194774714,7.348331099,7.868709722,7.861641399
ENSG00000181577,3.84409643,3.791288628,3.650982124,3.678306345
ENSG00000181588,5.448452501,5.378528855,5.319218228,5.2303283
ENSG00000181610,5.886552882,5.935758713,5.832002775,5.709325918
ENSG00000181625,3.737454495,3.749757654,3.472788201,3.582844155
ENSG00000181634,6.783081537,7.117644973,8.014951983,7.623803783
ENSG00000181638,4.996737843,5.210091648,5.081113052,5.169150593
ENSG00000181649,7.004538042,7.153402125,6.983519422,6.898971102
ENSG00000181666,5.481413182,5.235396702,5.612012337,5.260038639
ENSG00000181690,5.223767932,5.318289277,5.386488361,5.611001286
ENSG00000181704,7.784696698,7.676497019,8.06378592,7.994729348
ENSG00000181722,5.425318468,5.173107325,5.502956558,5.235275193
ENSG00000181744,5.496414498,5.229020129,5.345437644,5.902761745
ENSG00000181751,5.255612226,5.337476856,5.186707641,5.392242699
ENSG00000181754,2.654761034,2.786933503,2.666366012,2.807947715
ENSG00000181773,2.052390972,2.096173714,2.096797136,2.132446585
ENSG00000181785,2.435281732,2.400880986,2.533070827,2.460950923
ENSG00000181788,6.650531869,6.874839264,6.898366627,6.73932072
ENSG00000181789,9.16741961,8.950664796,9.093760158,9.016774377
ENSG00000181817,4.349452877,4.556533722,4.516564541,4.494776055
ENSG00000181826,4.562460614,4.383977384,4.450663292,4.518792841
ENSG00000181827,6.803933526,6.938926216,6.987725945,7.070422989
ENSG00000181830,6.443706529,6.424117732,6.249262534,6.313316552
ENSG00000181852,6.817337937,7.354410548,7.167859075,7.041487026
ENSG00000181873,5.691306393,5.664787467,5.123375151,5.07375291
ENSG00000181885,7.856793171,8.084596388,7.838673092,7.669870274
ENSG00000181894,4.163297625,4.136998569,4.327105208,4.263716688
ENSG00000181896,3.587630578,3.685881856,3.721025278,3.751420606
ENSG00000181904,7.84816679,7.376377821,7.574182002,7.824716071
ENSG00000181915,5.805308773,6.001387776,5.935742975,6.073293815
ENSG00000181924,6.50976386,6.432911182,6.121580508,6.218779291
ENSG00000181929,6.483995677,6.58544275,6.741527526,6.720522206
ENSG00000181938,4.425565386,4.601589928,4.250090592,4.262146296
ENSG00000181991,5.923848736,5.832696044,5.580294899,5.810605856
ENSG00000182004,6.833641028,6.960433762,6.32023419,6.233057965
ENSG00000182010,5.781618185,5.933174052,5.605241849,5.716831115
ENSG00000182054,7.497569781,7.603104972,7.099406103,7.183218272
ENSG00000182087,7.688874805,7.585370615,7.662824519,7.393722107
ENSG00000182093,4.596885528,4.682171518,4.659554491,4.839716215
ENSG00000182095,8.871501294,9.020294809,9.08204405,8.881924955
ENSG00000182107,7.000146857,7.005141479,7.213577706,7.331992377
ENSG00000182108,4.773326225,4.770455291,4.72992753,4.782758791
ENSG00000182117,6.462048874,6.342138078,6.20983023,6.022647419
ENSG00000182118,4.212338561,4.26936625,4.180237241,4.278897196
ENSG00000182134,5.657945906,5.6431965,5.844093636,6.031632622
ENSG00000182141,3.596653937,3.638899633,3.722098981,3.754385042
ENSG00000182149,8.168304056,8.190238085,7.935377282,7.95314106
ENSG00000182150,6.033211976,5.95591445,6.360187606,6.742011258
ENSG00000182154,5.468153264,5.385958986,5.320482445,5.222652104
ENSG00000182158,5.823892096,5.746884663,5.952052716,5.885323278
ENSG00000182173,5.475840261,5.592307201,5.518073075,5.446415677
ENSG00000182179,4.240679293,4.366407698,4.640870436,4.429443992
ENSG00000182180,7.670323647,7.560306137,7.153295291,7.17087812
ENSG00000182185,2.07866568,2.037205697,2.052963272,2.040035996
ENSG00000182196,7.384503473,7.407950766,7.061734191,6.982724067
ENSG00000182197,7.421891657,7.768123687,8.156629641,8.063520371
ENSG00000182199,8.713785639,8.688319988,8.141073949,7.966987118
ENSG00000182208,5.396739704,5.39361463,5.31252275,5.382576469
ENSG00000182220,6.950847976,6.996264834,7.472903095,7.553209601
ENSG00000182224,4.604091627,4.713295499,4.61713698,4.62941212
ENSG00000182240,6.234693791,6.131263288,5.981760023,5.826055158
ENSG00000182247,3.74352248,3.843979037,3.861105952,3.833435073
ENSG00000182287,4.299470354,4.54927509,4.281237243,4.223861016
ENSG00000182307,6.827737237,6.851654501,6.537602862,6.638088241
ENSG00000182310,2.104408661,2.124667401,2.156442901,2.112062157
ENSG00000182318,4.117482494,4.155567069,4.154391081,4.069001317
ENSG00000182324,3.653230194,3.500196632,3.500502351,3.55442159
ENSG00000182325,4.883190752,4.771809617,4.844339531,4.678027933
ENSG00000182329,2.066718904,2.107881879,2.17231395,2.095162337
ENSG00000182359,3.823672795,3.632351606,3.921689311,3.797916876
ENSG00000182362,3.097347246,3.173964895,3.061378094,3.071941133
ENSG00000182372,2.048315387,2.094616169,2.185398565,2.114168738
ENSG00000182378,5.375103049,5.464449883,5.75953096,5.109844034
ENSG00000182379,4.23561109,4.10416977,4.070620723,4.014463934
ENSG00000182400,5.369412331,5.458184102,5.545686559,5.492201346
ENSG00000182405,4.273043532,4.156297417,4.312753403,4.198854606
ENSG00000182446,8.046371772,8.071161053,8.175508607,8.302165104
ENSG00000182463,2.51116181,2.463709592,2.398295936,2.437672103
ENSG00000182472,4.334716632,4.470727699,4.278096588,4.215021492
ENSG00000182473,7.763771527,7.830967118,8.087161436,8.039426632
ENSG00000182481,9.117329098,8.869711073,8.322964965,8.73614013
ENSG00000182484,5.305588721,5.262930048,5.408834142,5.296997864
ENSG00000182489,4.342307978,4.359735521,4.465449667,4.33855653
ENSG00000182492,5.569856088,5.592027546,4.997882555,5.065431389
ENSG00000182504,5.158789691,5.326515507,5.691564889,5.409665368
ENSG00000182512,6.002346165,6.104390365,5.792233575,6.026074302
ENSG00000182518,3.68149421,3.637697238,3.620045706,3.594639048
ENSG00000182534,2.725176984,2.756868205,2.842255453,2.786070679
ENSG00000182541,5.202254822,5.392295279,5.207068098,5.279883252
ENSG00000182544,4.813320698,4.775004393,4.706515143,4.620842139
ENSG00000182551,7.430695828,7.437560251,7.264807811,7.425690972
ENSG00000182552,5.704097705,5.590476608,5.583995642,5.664201009
ENSG00000182557,2.142171443,2.159739463,2.253404659,2.146405893
ENSG00000182568,6.763659414,6.434466486,7.000838361,6.800755034
ENSG00000182580,5.077681769,5.295563915,5.068462857,4.98825773
ENSG00000182584,2.958384106,2.969808793,2.955692095,2.874444592
ENSG00000182600,1.758261345,1.767506486,1.697267081,1.718268296
ENSG00000182606,7.36818932,7.519633304,7.405911997,7.307255814
ENSG00000182612,1.607169974,1.554685623,1.520874379,1.578284709
ENSG00000182621,5.296308887,5.725563954,5.786161709,5.626713149
ENSG00000182628,7.219526738,7.053147112,6.824879913,7.050645953
ENSG00000182670,8.813892573,8.672860353,9.220859948,9.018984839
ENSG00000182685,1.587174293,1.546654859,1.619845753,1.568872946
ENSG00000182700,3.698412655,3.709159912,3.985129478,3.893486848
ENSG00000182704,7.073890093,7.164102147,7.281390723,7.077047658
ENSG00000182712,3.049521886,3.085589295,3.108386557,2.981530694
ENSG00000182718,11.0234709,11.00452298,10.76959059,10.59981876
ENSG00000182742,3.903736789,3.781357488,3.768858002,3.774071872
ENSG00000182749,5.405770645,5.300242507,5.328083765,5.231430233
ENSG00000182768,8.140167343,8.015687851,7.994866562,8.043478821
ENSG00000182774,10.33688292,10.2009579,9.571961122,9.174400952
ENSG00000182782,1.616818948,1.535470629,1.573152743,1.546056806
ENSG00000182791,2.280971234,2.238995843,2.335464245,2.325628605
ENSG00000182795,7.435186323,7.457304821,7.415868468,7.179917006
ENSG00000182796,4.632348842,4.5698663,4.723336508,4.722121
ENSG00000182809,7.106783733,7.127741095,6.930480593,6.803521027
ENSG00000182810,4.614611887,4.689974301,4.598356057,4.543872179
